,Date,Open,High,Low,Close,Volume,Currency
135,2020-07-16,1501.21,1515.32,1488.27,1514.92,1324227,USD
136,2020-07-17,1516.91,1523.43,1498.1,1516.85,1713231,USD
137,2020-07-20,1515.0,1569.01,1502.7,1563.84,1508277,USD
138,2020-07-21,1580.0,1580.0,1552.62,1555.92,1377718,USD
139,2020-07-22,1558.53,1566.36,1544.52,1564.85,1224100,USD
140,2020-07-23,1566.36,1568.27,1509.62,1516.75,1695498,USD
141,2020-07-24,1499.19,1515.43,1487.59,1508.21,1495381,USD
142,2020-07-27,1515.7,1537.0,1512.76,1529.43,1356185,USD
143,2020-07-28,1524.48,1525.85,1500.6,1503.65,1545534,USD
144,2020-07-29,1505.0,1533.33,1503.01,1523.51,1133773,USD
145,2020-07-30,1497.78,1540.73,1496.17,1538.37,1802121,USD
146,2020-07-31,1497.05,1505.02,1454.0,1487.95,4576382,USD
147,2020-08-03,1492.95,1497.06,1471.99,1482.76,2276085,USD
148,2020-08-04,1484.86,1492.1,1464.38,1473.3,1860609,USD
149,2020-08-05,1474.58,1490.0,1471.31,1479.09,1457518,USD
150,2020-08-06,1479.1,1506.12,1472.0,1504.95,1665261,USD
151,2020-08-07,1509.04,1520.09,1486.27,1498.37,1386294,USD
152,2020-08-10,1491.26,1506.63,1477.76,1496.82,1027329,USD
153,2020-08-11,1493.26,1510.44,1478.27,1480.54,1554853,USD
154,2020-08-12,1487.25,1511.21,1485.63,1507.24,1126560,USD
155,2020-08-13,1508.94,1536.45,1508.94,1516.65,1119711,USD
156,2020-08-14,1513.61,1519.79,1499.0,1504.63,1097059,USD
157,2020-08-17,1507.2,1523.23,1506.63,1516.24,999934,USD
158,2020-08-18,1525.6,1557.21,1522.0,1555.78,1418850,USD
159,2020-08-19,1552.57,1568.65,1540.62,1544.61,1523592,USD
160,2020-08-20,1539.61,1580.09,1535.6,1576.25,1319131,USD
161,2020-08-21,1571.8,1591.88,1562.31,1575.57,1742275,USD
162,2020-08-24,1591.78,1608.53,1576.29,1585.15,1281893,USD
163,2020-08-25,1579.78,1608.59,1579.78,1605.85,1257463,USD
164,2020-08-26,1606.0,1651.75,1601.49,1644.13,2609363,USD
165,2020-08-27,1647.99,1647.99,1621.04,1628.52,1567503,USD
166,2020-08-28,1629.47,1641.35,1625.6,1639.43,1121195,USD
167,2020-08-31,1636.17,1644.43,1626.88,1629.53,1321097,USD
168,2020-09-01,1632.16,1659.22,1629.53,1655.08,1116656,USD
169,2020-09-02,1667.6,1725.65,1660.5,1717.39,2476072,USD
170,2020-09-03,1698.27,1698.27,1608.52,1629.51,3186287,USD
171,2020-09-04,1609.0,1634.99,1537.97,1581.21,2792533,USD
172,2020-09-08,1522.71,1555.55,1517.56,1523.6,2701586,USD
173,2020-09-09,1551.06,1557.45,1526.23,1547.23,1962078,USD
174,2020-09-10,1551.08,1572.82,1520.43,1526.05,1651194,USD
175,2020-09-11,1528.15,1538.69,1493.02,1515.76,1535337,USD
176,2020-09-14,1532.74,1557.0,1505.11,1508.83,2133007,USD
177,2020-09-15,1526.04,1550.45,1522.46,1535.12,1152055,USD
178,2020-09-16,1544.12,1554.0,1511.62,1512.09,1107169,USD
179,2020-09-17,1484.24,1498.0,1463.0,1487.04,2000356,USD
180,2020-09-18,1488.3,1495.2,1431.62,1451.09,3152788,USD
181,2020-09-21,1430.79,1439.24,1403.0,1430.14,2845405,USD
182,2020-09-22,1450.32,1463.75,1429.95,1459.82,1697542,USD
183,2020-09-23,1452.09,1452.09,1403.02,1409.39,1886299,USD
184,2020-09-24,1404.99,1436.91,1403.48,1422.86,1727611,USD
185,2020-09-25,1425.05,1445.94,1407.68,1439.06,1516677,USD
186,2020-09-28,1472.26,1472.26,1446.73,1458.66,1539236,USD
187,2020-09-29,1462.9,1471.0,1454.05,1466.02,1591112,USD
188,2020-09-30,1462.23,1485.98,1455.79,1465.6,2046170,USD
189,2020-10-01,1484.63,1495.0,1478.2,1487.9,1644221,USD
190,2020-10-02,1459.63,1479.03,1447.35,1455.6,1561132,USD
191,2020-10-05,1462.65,1484.7,1460.09,1482.83,1080058,USD
192,2020-10-06,1475.28,1484.03,1446.85,1451.02,1304752,USD
193,2020-10-07,1465.36,1466.68,1433.47,1459.14,1805448,USD
194,2020-10-08,1465.62,1488.0,1465.62,1483.43,1303802,USD
195,2020-10-09,1492.86,1511.85,1487.0,1510.45,1648340,USD
196,2020-10-12,1538.47,1588.3,1530.65,1564.59,2767164,USD
197,2020-10-13,1578.97,1584.36,1559.61,1567.07,1953609,USD
198,2020-10-14,1571.58,1583.03,1546.53,1563.44,1659228,USD
199,2020-10-15,1545.95,1570.77,1545.95,1555.47,1561485,USD
200,2020-10-16,1561.83,1577.71,1557.66,1567.7,1710325,USD
201,2020-10-19,1575.2,1583.29,1524.76,1529.95,1486652,USD
202,2020-10-20,1525.06,1572.09,1520.89,1551.08,2085915,USD
203,2020-10-21,1571.64,1614.88,1568.73,1585.99,3016053,USD
204,2020-10-22,1583.03,1613.42,1578.65,1606.66,1525773,USD
205,2020-10-23,1615.05,1634.12,1611.91,1632.98,1527402,USD
