,Date,Open,High,Low,Close,Volume,Currency
1074,2018-12-10,3566.9,3622.4,3412.7,3460.5,394492,USD
1075,2018-12-11,3460.4,3485.9,3349.9,3407.7,418530,USD
1076,2018-12-12,3390.2,3510.2,3379.4,3466.1,391166,USD
1077,2018-12-13,3466.2,3474.4,3284.8,3315.3,435894,USD
1078,2018-12-14,3315.4,3336.6,3199.1,3247.8,445561,USD
1079,2018-12-15,3247.8,3282.3,3177.0,3228.7,332949,USD
1080,2018-12-16,3228.6,3305.0,3225.9,3247.9,335690,USD
1081,2018-12-17,3248.3,3597.4,3243.1,3526.1,534776,USD
1082,2018-12-18,3526.0,3683.1,3456.9,3668.0,698530,USD
1083,2018-12-19,3668.1,3924.7,3647.5,3687.1,792400,USD
1084,2018-12-20,3687.2,4140.3,3665.8,4076.0,958584,USD
1085,2018-12-21,4075.2,4153.1,3786.9,3850.9,748756,USD
1086,2018-12-22,3850.9,3977.2,3803.7,3964.4,554593,USD
1087,2018-12-23,3964.3,4037.1,3904.6,3944.4,572208,USD
1088,2018-12-24,3944.5,4208.2,3941.9,4026.1,716293,USD
1089,2018-12-25,4025.6,4030.7,3676.5,3762.5,670941,USD
1090,2018-12-26,3762.8,3841.9,3680.3,3793.7,567110,USD
1091,2018-12-27,3793.4,3822.6,3560.8,3586.9,543435,USD
1092,2018-12-28,3587.1,3900.3,3565.5,3861.6,565237,USD
1093,2018-12-29,3861.6,3899.6,3696.0,3706.8,505408,USD
1094,2018-12-30,3708.2,3837.7,3682.5,3815.0,519173,USD
1095,2018-12-31,3815.1,3819.6,3658.8,3709.4,545825,USD
1096,2019-01-01,3709.5,3814.3,3664.4,3809.4,469107,USD
1097,2019-01-02,3809.7,3894.8,3768.1,3873.8,554471,USD
1098,2019-01-03,3874.1,3875.8,3753.0,3780.1,450319,USD
1099,2019-01-04,3780.5,3823.9,3720.0,3802.7,488698,USD
1100,2019-01-05,3802.8,3846.7,3769.0,3785.4,468449,USD
1101,2019-01-06,3785.7,4034.1,3758.5,4004.1,529893,USD
1102,2019-01-07,4004.3,4028.0,3945.5,3985.9,500878,USD
1103,2019-01-08,3985.8,4070.5,3943.1,3971.0,514081,USD
1104,2019-01-09,3971.0,4014.2,3957.5,3978.0,473418,USD
1105,2019-01-10,3978.9,4007.7,3562.1,3603.7,697305,USD
1106,2019-01-11,3603.3,3655.7,3563.1,3616.5,551644,USD
1107,2019-01-12,3616.6,3633.9,3561.3,3597.2,435062,USD
1108,2019-01-13,3597.3,3617.6,3473.2,3490.2,452793,USD
1109,2019-01-14,3490.4,3672.0,3490.4,3638.1,539926,USD
1110,2019-01-15,3637.5,3660.8,3545.7,3571.3,544852,USD
1111,2019-01-16,3570.6,3644.1,3561.4,3588.0,487344,USD
1112,2019-01-17,3588.1,3636.7,3554.8,3626.4,525103,USD
1113,2019-01-18,3626.3,3627.9,3575.7,3605.6,488157,USD
1114,2019-01-19,3605.8,3715.2,3604.1,3677.8,537057,USD
1115,2019-01-20,3676.2,3699.1,3503.9,3542.3,563313,USD
1116,2019-01-21,3542.7,3561.4,3505.4,3536.7,394174,USD
1117,2019-01-22,3536.9,3607.9,3465.2,3580.1,447702,USD
1118,2019-01-23,3580.1,3608.3,3532.8,3561.5,445873,USD
1119,2019-01-24,3561.4,3587.0,3539.7,3574.3,428601,USD
1120,2019-01-25,3574.3,3582.6,3542.2,3572.0,448885,USD
1121,2019-01-26,3572.0,3652.5,3556.1,3570.9,432549,USD
1122,2019-01-27,3570.9,3583.2,3509.2,3555.6,464016,USD
1123,2019-01-28,3555.8,3561.2,3395.7,3442.8,620849,USD
1124,2019-01-29,3442.8,3450.1,3368.2,3414.8,585460,USD
1125,2019-01-30,3414.6,3479.0,3394.2,3460.0,600249,USD
1126,2019-01-31,3460.0,3484.7,3427.0,3437.2,477074,USD
1127,2019-02-01,3437.7,3485.7,3415.3,3467.9,481576,USD
1128,2019-02-02,3467.9,3514.5,3447.8,3502.5,443598,USD
1129,2019-02-03,3502.3,3507.8,3431.3,3459.1,451659,USD
1130,2019-02-04,3459.0,3479.7,3437.1,3462.8,503923,USD
1131,2019-02-05,3463.0,3485.9,3450.3,3468.4,460953,USD
1132,2019-02-06,3468.5,3478.0,3383.9,3404.3,514208,USD
1133,2019-02-07,3404.9,3421.8,3390.3,3397.7,471356,USD
1134,2019-02-08,3397.3,3721.1,3382.5,3661.7,699228,USD
1135,2019-02-09,3661.6,3675.3,3633.2,3661.4,454795,USD
1136,2019-02-10,3661.0,3680.6,3617.1,3679.0,501896,USD
1137,2019-02-11,3678.8,3681.1,3623.8,3631.8,517276,USD
1138,2019-02-12,3631.8,3656.4,3594.4,3632.0,545820,USD
1139,2019-02-13,3632.0,3663.5,3599.2,3611.5,558015,USD
1140,2019-02-14,3611.5,3624.5,3580.2,3592.6,498135,USD
1141,2019-02-15,3592.6,3648.3,3581.4,3604.7,516213,USD
1142,2019-02-16,3604.7,3641.9,3599.7,3616.8,485625,USD
1143,2019-02-17,3616.8,3689.9,3607.9,3664.2,580505,USD
1144,2019-02-18,3664.2,3903.7,3655.1,3896.0,933154,USD
1145,2019-02-19,3896.4,3993.8,3863.7,3914.3,1440323,USD
1146,2019-02-20,3914.3,3983.6,3881.2,3972.4,698011,USD
1147,2019-02-21,3972.0,4011.5,3909.2,3936.6,668158,USD
1148,2019-02-22,3937.4,3983.1,3931.7,3965.2,649545,USD
1149,2019-02-23,3965.2,4152.6,3939.4,4120.4,727854,USD
1150,2019-02-24,4120.5,4194.2,3738.7,3755.2,977776,USD
1151,2019-02-25,3755.7,3870.7,3753.8,3833.7,765872,USD
1152,2019-02-26,3833.5,3845.5,3775.0,3810.3,2093927,USD
1153,2019-02-27,3810.3,3836.4,3701.9,3814.6,2816770,USD
1154,2019-02-28,3814.6,3883.7,3783.3,3816.6,2305291,USD
1155,2019-03-01,3816.7,3855.8,3816.4,3821.9,1736604,USD
