,Date,Open,High,Low,Close,Volume,Currency
89,2020-05-11,27.15,27.57,26.26,26.29,3356768,USD
90,2020-05-12,26.51,26.72,24.71,24.84,2665903,USD
91,2020-05-13,24.75,25.77,24.43,25.01,3005403,USD
92,2020-05-14,24.32,26.2,23.89,26.11,2671522,USD
93,2020-05-15,27.12,27.12,25.99,26.31,4501781,USD
94,2020-05-18,27.86,29.81,27.86,29.47,3094878,USD
95,2020-05-19,29.29,30.73,28.9,30.4,3861150,USD
96,2020-05-20,30.88,31.23,29.0,29.15,3222053,USD
97,2020-05-21,28.9,30.22,28.81,29.73,1565249,USD
98,2020-05-22,29.93,30.01,28.97,29.57,1179534,USD
99,2020-05-26,31.73,31.74,30.14,30.61,2231760,USD
100,2020-05-27,31.02,31.76,29.79,30.71,2622058,USD
101,2020-05-28,30.95,31.33,30.45,31.01,2096356,USD
102,2020-05-29,30.56,31.46,30.12,31.14,3685178,USD
103,2020-06-01,31.25,32.14,31.21,31.54,1741659,USD
104,2020-06-02,32.06,32.06,31.38,31.59,1194304,USD
105,2020-06-03,31.93,33.39,31.93,33.0,1449603,USD
106,2020-06-04,32.82,33.34,32.33,33.25,1520930,USD
107,2020-06-05,34.9,35.39,34.06,34.28,2459542,USD
108,2020-06-08,34.9,35.19,34.18,34.52,1743843,USD
109,2020-06-09,33.55,34.31,33.06,33.94,1744083,USD
110,2020-06-10,33.78,33.8,32.01,32.63,1393212,USD
111,2020-06-11,30.35,31.42,29.22,29.57,2653002,USD
112,2020-06-12,31.12,31.36,29.45,30.29,2241495,USD
113,2020-06-15,29.38,32.19,29.08,31.83,3722169,USD
114,2020-06-16,33.53,33.59,32.1,32.76,2720694,USD
115,2020-06-17,32.9,32.9,32.13,32.32,1837391,USD
116,2020-06-18,31.7,33.07,31.6,32.3,2125019,USD
117,2020-06-19,32.53,32.6,29.37,29.56,12034082,USD
118,2020-06-22,29.7,30.4,29.44,30.17,2258661,USD
119,2020-06-23,30.63,30.66,29.04,29.24,4418839,USD
120,2020-06-24,28.51,29.05,27.4,28.4,2890648,USD
121,2020-06-25,28.06,28.8,28.06,28.76,2093792,USD
122,2020-06-26,28.62,29.39,28.4,28.82,3775138,USD
123,2020-06-29,29.31,30.06,28.79,29.96,3702929,USD
124,2020-06-30,30.01,30.48,29.36,29.73,2787692,USD
125,2020-07-01,29.86,30.58,29.62,30.23,2177225,USD
126,2020-07-02,30.85,30.93,29.34,29.6,1473539,USD
127,2020-07-06,30.41,30.59,29.71,29.99,2836932,USD
128,2020-07-07,29.61,29.88,29.1,29.24,1852091,USD
129,2020-07-08,29.12,29.78,29.03,29.68,1731429,USD
130,2020-07-09,29.48,30.3,29.34,30.3,2532601,USD
131,2020-07-10,30.21,30.85,30.02,30.57,1751502,USD
132,2020-07-13,30.54,30.72,29.98,30.14,3410495,USD
133,2020-07-14,30.05,30.23,29.13,29.25,2557907,USD
134,2020-07-15,30.0,30.34,29.7,30.13,1940304,USD
135,2020-07-16,29.79,30.0,29.25,29.85,1503237,USD
136,2020-07-17,30.06,30.99,29.89,30.88,1801353,USD
137,2020-07-20,30.7,30.88,29.55,29.81,1158835,USD
138,2020-07-21,29.88,30.59,29.85,30.18,1538342,USD
139,2020-07-22,29.95,31.68,29.86,31.62,1450694,USD
140,2020-07-23,31.42,32.24,31.17,31.73,1680190,USD
141,2020-07-24,31.67,31.94,31.08,31.2,1006370,USD
142,2020-07-27,31.1,31.81,30.88,31.6,1753555,USD
143,2020-07-28,31.6,32.47,31.36,32.31,1162852,USD
144,2020-07-29,32.58,33.23,32.45,33.19,1481692,USD
145,2020-07-30,31.94,32.64,31.81,32.38,1563701,USD
146,2020-07-31,31.94,32.45,31.64,32.38,1704145,USD
147,2020-08-03,31.81,32.04,30.92,31.37,1258664,USD
148,2020-08-04,31.37,32.07,31.37,31.85,1123149,USD
149,2020-08-05,32.19,32.26,31.49,32.04,1087263,USD
150,2020-08-06,32.05,33.54,32.02,32.8,1419390,USD
151,2020-08-07,32.71,33.41,32.5,33.25,1254807,USD
152,2020-08-10,33.41,33.6,32.98,33.37,813118,USD
153,2020-08-11,33.78,33.91,32.52,32.61,1618351,USD
154,2020-08-12,33.02,33.02,32.33,32.68,960324,USD
155,2020-08-13,32.5,33.21,31.82,31.85,963649,USD
156,2020-08-14,31.91,32.02,31.12,31.17,2471099,USD
157,2020-08-17,31.37,31.86,30.99,31.81,2268558,USD
158,2020-08-18,31.98,31.98,30.66,30.87,1621735,USD
159,2020-08-19,30.75,30.96,29.75,29.82,1801904,USD
160,2020-08-20,29.65,30.94,29.52,30.55,1259243,USD
161,2020-08-21,30.7,30.78,30.13,30.49,1093188,USD
162,2020-08-24,30.48,30.88,29.9,30.79,1142998,USD
163,2020-08-25,30.75,31.17,30.37,31.15,883105,USD
164,2020-08-26,30.97,31.02,30.11,30.34,823204,USD
165,2020-08-27,30.4,31.33,30.4,31.29,1008748,USD
166,2020-08-28,31.4,31.53,30.82,31.52,631829,USD
167,2020-08-31,31.39,31.39,30.65,30.97,1105643,USD
168,2020-09-01,30.6,31.14,30.15,31.09,664559,USD
169,2020-09-02,31.09,31.96,30.87,31.93,1116909,USD
170,2020-09-03,32.07,32.69,31.65,31.99,1063587,USD
171,2020-09-04,32.07,32.4,31.33,31.8,845928,USD
172,2020-09-08,31.65,32.45,31.38,32.2,2536588,USD
173,2020-09-09,32.25,32.8,32.0,32.76,1863683,USD
174,2020-09-10,32.56,32.75,32.27,32.43,1179084,USD
175,2020-09-11,32.35,32.44,32.16,32.26,1263834,USD
176,2020-09-14,32.5,33.29,32.43,33.13,1289629,USD
177,2020-09-15,33.19,33.63,32.9,32.93,1111850,USD
178,2020-09-16,33.01,33.37,32.59,32.7,1117483,USD
179,2020-09-17,32.23,32.76,31.98,32.55,1273165,USD
180,2020-09-18,32.51,32.51,31.27,31.28,3181646,USD
181,2020-09-21,30.61,31.26,30.06,30.43,2055401,USD
182,2020-09-22,30.51,31.15,30.5,30.58,1399264,USD
183,2020-09-23,30.54,30.72,29.44,29.54,2039093,USD
184,2020-09-24,29.54,30.54,29.38,30.0,1320591,USD
185,2020-09-25,29.26,30.02,29.01,29.92,2300862,USD
186,2020-09-28,30.6,30.89,30.15,30.21,1198378,USD
187,2020-09-29,30.17,30.17,29.11,29.72,1322729,USD
188,2020-09-30,30.1,30.6,29.53,29.94,1369312,USD
189,2020-10-01,30.07,31.09,30.05,31.09,1092651,USD
190,2020-10-02,30.51,31.8,30.27,31.67,1664911,USD
191,2020-10-05,31.8,32.05,31.03,31.64,1020693,USD
192,2020-10-06,31.75,32.28,31.29,31.64,1137422,USD
193,2020-10-07,31.8,31.89,31.21,31.22,638967,USD
194,2020-10-08,31.42,31.91,31.25,31.68,1152406,USD
195,2020-10-09,31.84,31.93,30.91,31.05,1168892,USD
196,2020-10-12,31.12,31.58,30.96,31.36,820878,USD
197,2020-10-13,31.18,31.33,30.38,30.93,942092,USD
198,2020-10-14,30.88,31.09,30.32,30.71,1070702,USD
199,2020-10-15,30.53,31.3,30.43,30.93,741573,USD
200,2020-10-16,30.64,31.08,30.26,30.54,1041706,USD
201,2020-10-19,30.67,30.7,29.35,29.41,1941447,USD
202,2020-10-20,29.7,30.19,29.67,30.06,1028982,USD
203,2020-10-21,29.9,30.04,29.45,30.01,874115,USD
204,2020-10-22,29.9,30.36,29.7,30.32,1198370,USD
205,2020-10-23,30.6,31.1,30.45,30.93,948675,USD
