,Date,Open,High,Low,Close,Volume,Currency
111,2020-06-11,98.09,98.92,94.93,95.17,10976922,USD
112,2020-06-12,97.8,97.8,94.74,96.43,7416393,USD
113,2020-06-15,93.61,98.08,93.46,97.84,8647885,USD
114,2020-06-16,101.12,101.21,97.72,99.04,6056391,USD
115,2020-06-17,98.92,100.23,98.91,99.21,3405545,USD
116,2020-06-18,98.68,99.41,97.9,98.45,4392371,USD
117,2020-06-19,99.97,99.98,95.78,95.78,10302896,USD
118,2020-06-22,96.74,99.54,96.12,99.51,6918184,USD
119,2020-06-23,101.22,102.22,100.71,101.92,6498975,USD
120,2020-06-24,100.95,101.84,98.09,100.08,8611585,USD
121,2020-06-25,99.58,101.63,98.85,101.4,11531396,USD
122,2020-06-26,98.5,98.78,93.57,93.67,24918524,USD
123,2020-06-29,94.1,96.0,93.99,95.87,9624172,USD
124,2020-06-30,96.06,98.28,95.65,98.05,9065532,USD
125,2020-07-01,98.5,98.72,97.11,97.4,5733768,USD
126,2020-07-02,98.78,99.66,98.02,98.43,5355296,USD
127,2020-07-06,99.67,100.0,99.04,99.95,4995015,USD
128,2020-07-07,99.22,99.55,96.92,97.07,6352887,USD
129,2020-07-08,97.6,98.97,97.03,98.84,5634590,USD
130,2020-07-09,98.55,98.91,96.37,96.99,6272611,USD
131,2020-07-10,97.0,98.05,95.72,97.99,3967111,USD
132,2020-07-13,98.25,98.94,96.26,96.46,4825958,USD
133,2020-07-14,96.19,97.24,95.54,96.76,4850623,USD
134,2020-07-15,98.41,99.04,97.31,98.54,5068696,USD
135,2020-07-16,97.5,98.21,97.04,97.26,3595025,USD
136,2020-07-17,96.95,97.23,96.04,96.28,7406714,USD
137,2020-07-20,95.5,96.35,95.11,95.65,5822281,USD
138,2020-07-21,96.92,99.0,96.1,98.36,5857099,USD
139,2020-07-22,98.16,98.99,97.91,98.91,4059610,USD
140,2020-07-23,98.82,100.18,97.74,98.3,4530464,USD
141,2020-07-24,98.14,99.36,97.7,98.43,5638435,USD
142,2020-07-27,97.03,98.37,97.03,97.21,4273442,USD
143,2020-07-28,97.23,97.47,96.17,96.27,3822584,USD
144,2020-07-29,96.43,97.55,96.29,96.97,6872745,USD
145,2020-07-30,96.43,97.23,95.8,96.82,4018367,USD
146,2020-07-31,96.89,97.65,96.3,97.61,5510394,USD
147,2020-08-03,98.14,99.28,97.84,98.33,5474074,USD
148,2020-08-04,97.82,97.84,96.56,97.33,7539319,USD
149,2020-08-05,97.11,101.24,97.11,100.94,7227111,USD
150,2020-08-06,100.7,101.14,100.03,100.45,4061160,USD
151,2020-08-07,101.0,101.91,99.89,101.86,5545605,USD
152,2020-08-10,102.54,106.8,102.54,105.41,12677962,USD
153,2020-08-11,106.85,107.33,104.86,105.12,5392968,USD
154,2020-08-12,105.83,105.83,103.4,105.22,4715042,USD
155,2020-08-13,105.27,106.99,105.27,106.52,4281727,USD
156,2020-08-14,106.12,106.78,105.46,106.43,2985847,USD
157,2020-08-17,106.19,106.32,105.12,105.66,3017135,USD
158,2020-08-18,106.46,107.0,105.47,106.97,5015845,USD
159,2020-08-19,107.69,109.69,107.35,108.39,9494606,USD
160,2020-08-20,107.56,108.74,107.35,108.01,4301408,USD
161,2020-08-21,108.0,109.77,107.75,109.75,5563994,USD
162,2020-08-24,109.91,112.0,109.91,111.83,8173259,USD
163,2020-08-25,111.96,112.24,111.09,111.51,4380921,USD
164,2020-08-26,111.8,112.08,111.31,111.53,4477854,USD
165,2020-08-27,112.05,112.78,110.52,110.84,4391019,USD
166,2020-08-28,111.01,112.67,110.57,112.29,3731407,USD
167,2020-08-31,112.35,112.52,111.14,111.89,3519833,USD
168,2020-09-01,112.0,114.9,111.83,114.84,4880385,USD
169,2020-09-02,115.36,117.41,114.52,116.8,6775355,USD
170,2020-09-03,116.8,116.9,112.0,112.85,7200569,USD
171,2020-09-04,112.96,113.75,110.21,112.4,5157736,USD
172,2020-09-08,111.26,113.83,110.6,112.72,5300108,USD
173,2020-09-09,113.0,116.21,112.86,114.9,5997890,USD
174,2020-09-10,115.75,118.21,114.0,114.79,5033067,USD
175,2020-09-11,116.76,119.25,116.42,118.0,8565234,USD
176,2020-09-14,118.87,119.9,118.18,119.28,4990315,USD
177,2020-09-15,119.77,120.47,119.2,119.27,5934181,USD
178,2020-09-16,118.31,119.65,118.19,118.59,7027588,USD
179,2020-09-17,117.0,118.51,115.82,116.36,7376390,USD
180,2020-09-18,115.43,117.91,114.49,114.66,12876565,USD
181,2020-09-21,112.6,114.06,111.77,113.37,8486367,USD
182,2020-09-22,113.19,117.17,112.86,116.87,13007208,USD
183,2020-09-23,130.2,130.2,125.28,127.11,37822652,USD
184,2020-09-24,125.67,127.5,123.37,124.75,13485768,USD
185,2020-09-25,123.65,124.75,122.27,124.23,9182784,USD
186,2020-09-28,125.21,126.17,123.89,124.32,7524978,USD
187,2020-09-29,124.26,127.08,123.96,126.35,7799668,USD
188,2020-09-30,126.18,127.28,125.17,125.54,8699679,USD
189,2020-10-01,127.73,127.73,125.37,126.64,5637175,USD
190,2020-10-02,124.35,126.8,123.59,126.64,7491067,USD
191,2020-10-05,127.07,128.5,126.45,127.91,8270269,USD
192,2020-10-06,128.13,130.41,127.32,127.65,5978001,USD
193,2020-10-07,128.4,130.37,128.4,130.06,4390483,USD
194,2020-10-08,130.69,130.89,129.52,129.71,3595578,USD
195,2020-10-09,129.99,131.19,129.33,130.98,4293374,USD
196,2020-10-12,131.19,131.19,129.28,129.46,5136511,USD
197,2020-10-13,128.1,129.87,128.1,129.2,4245130,USD
198,2020-10-14,129.43,129.58,127.03,127.66,3587295,USD
199,2020-10-15,126.37,129.08,126.31,129.0,4236054,USD
200,2020-10-16,129.51,130.19,127.55,128.0,6011173,USD
201,2020-10-19,128.83,129.78,127.09,127.43,5160899,USD
202,2020-10-20,128.01,129.9,127.72,128.49,3800038,USD
203,2020-10-21,128.77,131.36,128.55,129.43,4916342,USD
204,2020-10-22,129.48,130.21,128.88,130.02,2870984,USD
205,2020-10-23,130.0,130.6,128.65,129.99,4046580,USD
