Date,AAPL,TSLA,DIS,T,COST,SIRI,WDC,UVXY,MRNA,OHI,SPY,GOOGL,KR,APHA,JPM,TSM,BOTZ,SAVE,SPOT,VWO,GRMN,MSFT,MGNI,SONO,SPCE
2007-08-23,4.045097827911377,,27.831716537475586,19.61310577392578,45.70370101928711,2.6350533962249756,16.715988159179688,,,5.639901161193848,111.74673461914062,256.3513488769531,9.313000679016113,,32.6943359375,6.131813049316406,,,,31.639314651489258,59.632957458496094,21.13162612915039,,,
2007-08-24,4.175643444061279,,28.42763328552246,19.740278244018555,46.32711410522461,2.7016427516937256,17.202781677246094,,,5.791284561157227,113.12715148925781,257.75775146484375,9.658709526062012,,32.89479446411133,6.187276363372803,,,,32.352622985839844,61.2224006652832,21.512447357177734,,,
2007-08-27,4.081515312194824,,28.40245819091797,19.61310577392578,45.838890075683594,2.654078722000122,17.116418838500977,,,5.775756359100342,112.07465362548828,256.88690185546875,9.38708209991455,,32.15027618408203,5.990072250366211,,,,32.504459381103516,60.00381851196289,21.27350616455078,,,
2007-08-28,3.913933515548706,,27.86528968811035,18.97237777709961,44.314186096191406,2.654078722000122,16.818058013916016,,,5.558390140533447,109.61121368408203,253.45346069335938,9.03784465789795,,31.21247673034668,5.792868137359619,,,,31.21558380126953,56.73668670654297,20.85535430908203,,,
2007-08-29,4.1379923820495605,,28.44441795349121,19.662025451660156,46.0491943359375,2.7016427516937256,18.0585994720459,,,5.616613864898682,111.761962890625,256.6966857910156,9.231866836547852,,31.591890335083008,5.996234893798828,,,,32.691612243652344,59.43281555175781,21.348169326782227,,,
2007-08-30,4.204962730407715,,28.091907501220703,19.446813583374023,45.83137893676758,2.7777466773986816,18.41977882385254,,,5.682599067687988,111.46454620361328,255.95596313476562,9.059011459350586,,31.477359771728516,5.872983455657959,,,,32.36321258544922,60.3629264831543,21.243637084960938,,,
2007-08-31,4.2737860679626465,,28.201021194458008,19.5006046295166,46.379676818847656,2.825310468673706,18.341264724731445,,,5.77963924407959,112.56278991699219,257.88287353515625,9.376500129699707,,31.871076583862305,6.113325595855713,,,,33.36606216430664,59.94496536254883,21.452709197998047,,,
2007-09-04,4.449081897735596,,28.645854949951172,19.70114517211914,46.2745246887207,2.863361120223999,18.647476196289062,,,5.721412181854248,113.69912719726562,262.83782958984375,9.320055961608887,,32.42947769165039,6.236578464508057,,,,33.832183837890625,61.487308502197266,21.512447357177734,,,
2007-09-05,4.220703601837158,,28.570322036743164,19.432138442993164,44.314186096191406,2.9870283603668213,18.427627563476562,,,5.682599067687988,112.7153091430664,264.1641540527344,9.05548095703125,,31.62051773071289,6.144138813018799,,,,33.04825210571289,62.323219299316406,21.266035079956055,,,
2007-09-06,4.166692733764648,,28.88086700439453,19.437030792236328,43.780914306640625,3.0536177158355713,18.082164764404297,,,5.577797889709473,112.9746322631836,262.02203369140625,9.136621475219727,,31.649166107177734,6.236578464508057,,,,33.542625427246094,63.14735794067383,21.587120056152344,,,
