Date,AAPL,TSLA,DIS,T,COST,SIRI,WDC,UVXY,MRNA,OHI,SPY,GOOGL,KR,APHA,JPM,TSM,BOTZ,SAVE,SPOT,VWO,GRMN,MSFT,SONO,SPCE,MGNI
2001-09-17,458007200.0,,46866300.0,12674800.0,5666600.0,991200.0,1062700.0,,,41000.0,32388700.0,,7645000.0,,20453200.0,7449900.0,,,,,549200.0,127502000.0,,,
2001-09-18,327101600.0,,23455400.0,10459400.0,4981800.0,749000.0,533800.0,,,70100.0,22029200.0,,11114800.0,,13190400.0,6579000.0,,,,,1371000.0,83182600.0,,,
2001-09-19,373318400.0,,25406300.0,14318200.0,6548400.0,1207900.0,889200.0,,,87400.0,42771800.0,,21877200.0,,13595900.0,8791100.0,,,,,688000.0,126950200.0,,,
2001-09-20,411174400.0,,61903200.0,12334100.0,6633300.0,943000.0,729700.0,,,84400.0,36210900.0,,14425200.0,,12567200.0,5653100.0,,,,,941000.0,117983200.0,,,
2001-09-21,570516800.0,,44317900.0,13586800.0,6373000.0,1198000.0,1298600.0,,,164900.0,49782100.0,,10850000.0,,19319400.0,8775700.0,,,,,1003000.0,184976600.0,,,
2001-09-24,294537600.0,,24310000.0,9334800.0,6535300.0,8098400.0,1277800.0,,,59100.0,25549600.0,,6195000.0,,13583500.0,8594000.0,,,,,292400.0,85580200.0,,,
2001-09-25,374404800.0,,16898300.0,13623700.0,5410600.0,1509600.0,511700.0,,,55900.0,25466200.0,,9089200.0,,11045500.0,9280200.0,,,,,253800.0,84940600.0,,,
2001-09-26,493796800.0,,14167300.0,10248300.0,5373500.0,1004600.0,931400.0,,,41300.0,18587500.0,,16126600.0,,8319900.0,3457000.0,,,,,159400.0,58524400.0,,,
2001-09-27,322240800.0,,7822600.0,10731600.0,5084800.0,799300.0,940200.0,,,17500.0,20536800.0,,7811000.0,,6552000.0,6144700.0,,,,,238800.0,81191200.0,,,
2001-09-28,365108800.0,,12816300.0,10201500.0,5827500.0,837800.0,982200.0,,,40900.0,21687200.0,,9815800.0,,10302300.0,5647100.0,,,,,1368400.0,116641200.0,,,
2001-10-01,208208000.0,,7872100.0,7867700.0,4274100.0,369200.0,662600.0,,,59200.0,20457400.0,,9526000.0,,8583800.0,2466700.0,,,,,1061600.0,69999600.0,,,
2001-10-02,235883200.0,,9593200.0,5920900.0,3266300.0,576900.0,491200.0,,,27600.0,19833100.0,,11053800.0,,10114000.0,3178300.0,,,,,1451000.0,80860800.0,,,
2001-10-03,683043200.0,,13098200.0,7814200.0,4955600.0,1308500.0,2249000.0,,,13600.0,32045800.0,,9458000.0,,15753100.0,8595400.0,,,,,295400.0,97199200.0,,,
2001-10-04,401122400.0,,13177600.0,7335700.0,4253200.0,1584200.0,1246700.0,,,10100.0,32674100.0,,7425000.0,,11926300.0,10657400.0,,,,,448400.0,101778000.0,,,
2001-10-05,342686400.0,,9441900.0,6462900.0,3541600.0,1106800.0,879700.0,,,23700.0,29796100.0,,5992400.0,,9235900.0,7778100.0,,,,,167200.0,80844400.0,,,
2001-10-08,207984000.0,,6043900.0,5655900.0,3126900.0,1124000.0,344400.0,,,20800.0,12970300.0,,3918200.0,,7810600.0,6647700.0,,,,,355000.0,60605800.0,,,
2001-10-09,174025600.0,,6613100.0,5058100.0,3020800.0,585000.0,382800.0,,,81200.0,15976300.0,,5471400.0,,7750700.0,6148500.0,,,,,550000.0,99477600.0,,,
2001-10-10,307759200.0,,6645900.0,6150600.0,6525700.0,1050900.0,370600.0,,,46000.0,19987400.0,,4980200.0,,8522700.0,6645800.0,,,,,529800.0,86349200.0,,,
2001-10-11,334163200.0,,13604600.0,8065600.0,8790800.0,1607900.0,1507500.0,,,78900.0,23006300.0,,5257200.0,,10665500.0,9768100.0,,,,,139600.0,83742600.0,,,
2001-10-12,287812000.0,,8587200.0,6867500.0,6826800.0,603800.0,448100.0,,,64500.0,31360500.0,,5006200.0,,8231000.0,4486500.0,,,,,86600.0,63307000.0,,,
2001-10-15,318752000.0,,5495400.0,5536600.0,2791800.0,378800.0,275200.0,,,144400.0,16873000.0,,4551600.0,,8377100.0,3792600.0,,,,,29200.0,68437000.0,,,
2001-10-16,202949600.0,,6478600.0,6976000.0,3093500.0,1508600.0,984500.0,,,56500.0,15877100.0,,4451000.0,,8870300.0,7058500.0,,,,,55000.0,66169000.0,,,
2001-10-17,285538400.0,,9042100.0,7520800.0,3910900.0,1279300.0,931900.0,,,22200.0,28542300.0,,5255200.0,,14314100.0,9237100.0,,,,,157000.0,73710600.0,,,
2001-10-18,612572800.0,,6889000.0,6497800.0,2504500.0,2200300.0,1086600.0,,,21500.0,16510000.0,,3222600.0,,6970300.0,7250300.0,,,,,36400.0,78348000.0,,,
2001-10-19,166790400.0,,6913100.0,5445300.0,2501600.0,423600.0,2513200.0,,,35500.0,21912500.0,,4274000.0,,7393000.0,3810000.0,,,,,33600.0,91219600.0,,,
2001-10-22,391938400.0,,8643300.0,12594200.0,2256400.0,491600.0,1309700.0,,,29200.0,17540600.0,,2460800.0,,7499100.0,4048000.0,,,,,49600.0,72323600.0,,,
2001-10-23,684980800.0,,6825600.0,22820600.0,3365200.0,286500.0,1067300.0,,,37500.0,22062500.0,,3611200.0,,8313200.0,7596300.0,,,,,44400.0,80325000.0,,,
2001-10-24,374427200.0,,5263400.0,10626900.0,3496400.0,413300.0,1826100.0,,,44800.0,16065200.0,,3688200.0,,7721100.0,6551000.0,,,,,72600.0,79141400.0,,,
2001-10-25,254951200.0,,9178200.0,7789500.0,3843800.0,1623900.0,1293700.0,,,75600.0,27467900.0,,9782600.0,,7579000.0,8835400.0,,,,,71200.0,75318200.0,,,
2001-10-26,278964000.0,,5991000.0,6837400.0,2536600.0,646300.0,1706700.0,,,31200.0,18623300.0,,6997600.0,,6616600.0,12763800.0,,,,,288800.0,64509400.0,,,
2001-10-29,239181600.0,,5995300.0,7624900.0,4367900.0,432200.0,602300.0,,,4800.0,18727500.0,,5227800.0,,7740200.0,6238500.0,,,,,43400.0,55129400.0,,,
2001-10-30,276763200.0,,7849600.0,10310800.0,3646100.0,1221000.0,1744600.0,,,333500.0,26178600.0,,4013000.0,,9263400.0,5442600.0,,,,,130200.0,57395600.0,,,
2001-10-31,273750400.0,,5916700.0,6615000.0,3659500.0,409500.0,1311700.0,,,95900.0,28124200.0,,4328000.0,,6379000.0,6050600.0,,,,,80200.0,64700000.0,,,
2001-11-01,312995200.0,,5531600.0,8769400.0,3630400.0,691800.0,774600.0,,,52300.0,29806800.0,,6099800.0,,8193300.0,8697400.0,,,,,412200.0,109671200.0,,,
2001-11-02,197204000.0,,6930500.0,7737100.0,3124100.0,619700.0,2434100.0,,,145000.0,17575900.0,,5701000.0,,6018900.0,4187100.0,,,,,64400.0,83360000.0,,,
2001-11-05,235793600.0,,7297900.0,7432000.0,5762700.0,435300.0,1088200.0,,,144500.0,15929500.0,,4481600.0,,6622200.0,7393700.0,,,,,100000.0,66401600.0,,,
2001-11-06,316019200.0,,11325400.0,6683000.0,4413000.0,416000.0,899600.0,,,124800.0,23245800.0,,7252600.0,,9947800.0,8308400.0,,,,,53000.0,68612000.0,,,
2001-11-07,382989600.0,,9948200.0,6860100.0,4307500.0,488200.0,494900.0,,,74400.0,19716000.0,,6406800.0,,8817300.0,9244700.0,,,,,37800.0,58899000.0,,,
2001-11-08,342143200.0,,8400200.0,6636600.0,6319600.0,454000.0,3326300.0,,,73400.0,22563500.0,,4310200.0,,6771400.0,11271300.0,,,,,125000.0,74227800.0,,,
2001-11-09,134293600.0,,11350300.0,3897600.0,5259700.0,1188200.0,1011000.0,,,44600.0,15895800.0,,4024800.0,,4529500.0,6693000.0,,,,,35000.0,48013600.0,,,
2001-11-12,201499200.0,,16017800.0,4822400.0,3472900.0,1435800.0,782300.0,,,50100.0,26068800.0,,17946400.0,,5311200.0,4668800.0,,,,,107000.0,57752800.0,,,
2001-11-13,224672000.0,,11777300.0,6621100.0,3820800.0,2202000.0,960600.0,,,260300.0,15296200.0,,6996800.0,,7900400.0,10705500.0,,,,,310200.0,60159600.0,,,
2001-11-14,221149600.0,,15731000.0,7650400.0,4782000.0,3409600.0,1088600.0,,,156700.0,17571300.0,,4050600.0,,5773200.0,10725500.0,,,,,270600.0,88625600.0,,,
2001-11-15,213029600.0,,14154300.0,8830600.0,4686000.0,7229500.0,1712500.0,,,190900.0,19470200.0,,4979000.0,,5273100.0,8883300.0,,,,,152600.0,77922000.0,,,
2001-11-16,230664000.0,,13948700.0,8518900.0,2281800.0,2857900.0,1046400.0,,,382500.0,18134900.0,,4097600.0,,5616600.0,5748300.0,,,,,232600.0,59249000.0,,,
2001-11-19,332589600.0,,17443100.0,6886900.0,6139000.0,1964400.0,1152600.0,,,164300.0,13625400.0,,4257000.0,,4777500.0,5144300.0,,,,,125800.0,56005000.0,,,
2001-11-20,276584000.0,,11897400.0,6012400.0,4398100.0,1437600.0,1254900.0,,,108100.0,16209700.0,,4614200.0,,5442300.0,8715300.0,,,,,46200.0,65921800.0,,,
2001-11-21,201583200.0,,6352500.0,4188900.0,3438900.0,936700.0,2412500.0,,,206600.0,11470200.0,,2154200.0,,4915600.0,10276100.0,,,,,122200.0,50785200.0,,,
2001-11-23,60004000.0,,2975000.0,1792800.0,1537300.0,370300.0,796700.0,,,21200.0,6717100.0,,1358400.0,,3129700.0,1934400.0,,,,,29800.0,15754600.0,,,
2001-11-26,460689600.0,,5084600.0,5097200.0,5616700.0,967500.0,2596500.0,,,91100.0,13726000.0,,5874600.0,,6817800.0,9572100.0,,,,,341800.0,41983600.0,,,
2001-11-27,268553600.0,,7919900.0,6381700.0,5019000.0,3541700.0,1481700.0,,,336700.0,19261400.0,,4345000.0,,7612900.0,6829200.0,,,,,131200.0,90819000.0,,,
2001-11-28,250611200.0,,6045800.0,6614100.0,4011700.0,5091300.0,1480000.0,,,116100.0,20195500.0,,5219000.0,,18051800.0,8177000.0,,,,,147400.0,54536600.0,,,
2001-11-29,202764800.0,,7255600.0,8375100.0,2887600.0,1741500.0,1102700.0,,,70400.0,16354700.0,,4781600.0,,11981900.0,20881900.0,,,,,64600.0,54034400.0,,,
2001-11-30,303912000.0,,6914600.0,6961800.0,4139100.0,1808700.0,1890700.0,,,97900.0,13680300.0,,4229600.0,,7271300.0,7774000.0,,,,,535200.0,48234200.0,,,
2001-12-03,181165600.0,,7022600.0,6370500.0,2271300.0,1622500.0,867100.0,,,118200.0,15220400.0,,3482000.0,,11064300.0,6985000.0,,,,,381600.0,47211800.0,,,
2001-12-04,380419200.0,,8421500.0,7861200.0,2657700.0,1953900.0,1651900.0,,,75500.0,17239900.0,,3668600.0,,8180500.0,11133300.0,,,,,91400.0,51005800.0,,,
2001-12-05,568579200.0,,13074200.0,6162200.0,4336900.0,1539700.0,1451000.0,,,92900.0,25204000.0,,5896600.0,,9551300.0,15103300.0,,,,,212800.0,74243000.0,,,
2001-12-06,338934400.0,,12057800.0,5250800.0,5051400.0,1199600.0,3711700.0,,,74100.0,17972900.0,,4272600.0,,10875900.0,7503400.0,,,,,84400.0,56026200.0,,,
2001-12-07,203515200.0,,8546600.0,6164700.0,3488600.0,923800.0,3372900.0,,,28800.0,18857800.0,,13008400.0,,5674700.0,8669700.0,,,,,125600.0,42334800.0,,,
2001-12-10,170010400.0,,7548000.0,5688300.0,3851500.0,1334700.0,3783900.0,,,29400.0,13862700.0,,12889600.0,,6631800.0,6880100.0,,,,,576800.0,38367400.0,,,
2001-12-11,205475200.0,,10316300.0,11468500.0,2831300.0,1192300.0,5705900.0,,,122000.0,20833300.0,,82216600.0,,6604900.0,5127500.0,,,,,1029600.0,54334000.0,,,
2001-12-12,192460800.0,,7320600.0,7570400.0,5120900.0,1305700.0,3092600.0,,,195800.0,16171500.0,,34194000.0,,6770500.0,6047900.0,,,,,866800.0,47884200.0,,,
2001-12-13,197842400.0,,8161500.0,9531900.0,6736700.0,515700.0,2286300.0,,,99700.0,19026700.0,,16595200.0,,8901400.0,5522900.0,,,,,539000.0,53227800.0,,,
2001-12-14,189884800.0,,9191400.0,7919300.0,4030100.0,4647500.0,2456500.0,,,89600.0,16721900.0,,16290800.0,,14055500.0,4268300.0,,,,,195000.0,43000600.0,,,
2001-12-17,173712000.0,,6157400.0,8738400.0,4713100.0,7914000.0,1596600.0,,,307800.0,13925900.0,,9067200.0,,8043900.0,7767600.0,,,,,605000.0,57079800.0,,,
2001-12-18,235239200.0,,12772000.0,6944300.0,2961100.0,5744400.0,2237500.0,,,319200.0,13663700.0,,19264400.0,,8069500.0,4225400.0,,,,,588800.0,47255200.0,,,
2001-12-19,289956800.0,,9295800.0,7403800.0,3413800.0,6445000.0,2347900.0,,,130100.0,20143400.0,,16628600.0,,10382500.0,9434800.0,,,,,121200.0,56996200.0,,,
2001-12-20,220864000.0,,6937700.0,7253500.0,4342500.0,6898400.0,1907900.0,,,100500.0,14867900.0,,14441800.0,,19306500.0,11824200.0,,,,,144600.0,78585000.0,,,
2001-12-21,256334400.0,,12465800.0,16494800.0,5533100.0,4716100.0,5651600.0,,,97100.0,14037700.0,,17810600.0,,18511200.0,13805000.0,,,,,278000.0,84307600.0,,,
2001-12-24,50629600.0,,2785200.0,2859600.0,2332500.0,3736600.0,611800.0,,,64100.0,5728800.0,,6282200.0,,3508600.0,3143800.0,,,,,94800.0,11701600.0,,,
2001-12-26,146400800.0,,4271600.0,3860400.0,3352700.0,10933500.0,1339600.0,,,89800.0,10304800.0,,7180200.0,,5315500.0,5605900.0,,,,,203800.0,29328000.0,,,
2001-12-27,191508800.0,,6157500.0,4609000.0,2996300.0,3838800.0,1978000.0,,,75400.0,9407300.0,,12627600.0,,6687800.0,4027200.0,,,,,541000.0,32406600.0,,,
2001-12-28,299124000.0,,7469700.0,3944100.0,3745700.0,2675800.0,1348300.0,,,1287800.0,10593800.0,,8416200.0,,5924400.0,6086100.0,,,,,160800.0,28787200.0,,,
2001-12-31,137782400.0,,7562600.0,4987100.0,2926300.0,3865000.0,1804100.0,,,359300.0,14619500.0,,7223800.0,,6298000.0,3947000.0,,,,,129800.0,43006200.0,,,
2002-01-02,529496800.0,,8711400.0,6064600.0,4826800.0,11305600.0,2080600.0,,,128800.0,18651900.0,,13281400.0,,7929300.0,5303500.0,,,,,182400.0,48124000.0,,,
2002-01-03,612007200.0,,12440700.0,7752200.0,6355100.0,24312000.0,2489800.0,,,321500.0,15743000.0,,10899600.0,,10348200.0,14104100.0,,,,,351200.0,67590800.0,,,
2002-01-04,409976000.0,,9727900.0,7161500.0,4130500.0,5323900.0,2516000.0,,,145000.0,20140700.0,,13667400.0,,10432900.0,14524800.0,,,,,292200.0,52731400.0,,,
2002-01-07,444584000.0,,13697700.0,4840300.0,5082900.0,7483800.0,2450200.0,,,208600.0,13106500.0,,11897800.0,,9453000.0,7267400.0,,,,,278800.0,58508800.0,,,
2002-01-08,450038400.0,,6347000.0,4587300.0,4649800.0,3052100.0,3132200.0,,,82100.0,12683700.0,,16990400.0,,7604000.0,9179000.0,,,,,966000.0,47736400.0,,,
2002-01-09,327835200.0,,9389400.0,6288100.0,3776700.0,3337300.0,7356800.0,,,106500.0,16610300.0,,9489000.0,,6189600.0,10260600.0,,,,,512600.0,76304000.0,,,
2002-01-10,452737600.0,,6213800.0,6082700.0,6416300.0,8241600.0,2904800.0,,,139600.0,12823400.0,,9241200.0,,6870400.0,7135200.0,,,,,162400.0,50296600.0,,,
2002-01-11,348801600.0,,5681900.0,5582600.0,3613400.0,6114900.0,1706400.0,,,90200.0,13708400.0,,11119000.0,,7788900.0,6040900.0,,,,,121800.0,72993200.0,,,
2002-01-14,415996000.0,,6433600.0,4937800.0,2967000.0,5225200.0,3195100.0,,,145400.0,12301100.0,,8444600.0,,7333000.0,4193600.0,,,,,213400.0,50997800.0,,,
2002-01-15,290320800.0,,7068500.0,7316200.0,3621200.0,7262400.0,1731300.0,,,258100.0,20219900.0,,8893800.0,,8475900.0,6578800.0,,,,,428800.0,60717400.0,,,
2002-01-16,566893600.0,,6977000.0,5903000.0,2445800.0,2693800.0,3318400.0,,,112700.0,17067000.0,,9635200.0,,15076200.0,9998400.0,,,,,361400.0,61955400.0,,,
2002-01-17,660576000.0,,6574900.0,7164400.0,3390200.0,2138600.0,1627700.0,,,130700.0,17283400.0,,9582000.0,,11503100.0,7762200.0,,,,,62200.0,78958000.0,,,
2002-01-18,338811200.0,,5676400.0,6214200.0,2940300.0,1757800.0,5307600.0,,,177900.0,17028000.0,,10958000.0,,11283800.0,7827400.0,,,,,239400.0,107140400.0,,,
2002-01-22,327314400.0,,5556900.0,7584900.0,3156500.0,2017700.0,3226800.0,,,262200.0,11689300.0,,8163400.0,,7824300.0,8587200.0,,,,,116400.0,76837200.0,,,
2002-01-23,443279200.0,,7454400.0,9112200.0,3124700.0,2969400.0,2821800.0,,,171500.0,12438900.0,,7530200.0,,8666100.0,4538400.0,,,,,127000.0,80403000.0,,,
2002-01-24,344002400.0,,7931600.0,10323900.0,3683600.0,2930600.0,2783300.0,,,496700.0,12142800.0,,12894200.0,,7715600.0,6620300.0,,,,,285800.0,83886000.0,,,
2002-01-25,185914400.0,,5595400.0,8351700.0,2211800.0,2895500.0,2890300.0,,,107400.0,12810700.0,,8873600.0,,13942200.0,8778400.0,,,,,251400.0,48981200.0,,,
2002-01-28,186446400.0,,5216300.0,4949500.0,3894200.0,2028700.0,1895400.0,,,78000.0,10589200.0,,9916600.0,,13716200.0,3009600.0,,,,,184000.0,41622000.0,,,
2002-01-29,240324000.0,,7704100.0,9515400.0,2651600.0,2146300.0,1563700.0,,,41900.0,27720800.0,,10184800.0,,17854300.0,5255100.0,,,,,306800.0,58666000.0,,,
2002-01-30,471576000.0,,10943700.0,6484000.0,4511700.0,3347700.0,2957800.0,,,65000.0,34711800.0,,9369600.0,,22844200.0,10015400.0,,,,,131400.0,66100000.0,,,
2002-01-31,468445600.0,,10336800.0,8432500.0,3540100.0,2071900.0,1282000.0,,,77600.0,19909200.0,,11143800.0,,12247600.0,14361300.0,,,,,461800.0,69566200.0,,,
2002-02-01,398305600.0,,15985700.0,8741600.0,2970700.0,3430100.0,5222900.0,,,66100.0,15838500.0,,7847000.0,,13705300.0,37968600.0,,,,,219000.0,63462200.0,,,
2002-02-04,522373600.0,,7700300.0,6887800.0,3599100.0,2485800.0,3122100.0,,,131300.0,24243400.0,,7590000.0,,12660000.0,9408300.0,,,,,283200.0,70308400.0,,,
2002-02-05,456887200.0,,6495400.0,7960700.0,5288300.0,3587000.0,2699900.0,,,157700.0,33614000.0,,7067600.0,,28714800.0,8435100.0,,,,,617000.0,66772600.0,,,
2002-02-06,597576000.0,,6953500.0,10681900.0,4974300.0,6609200.0,3952400.0,,,143800.0,29486000.0,,9564800.0,,19514500.0,7305200.0,,,,,122000.0,66103000.0,,,
2002-02-07,347832800.0,,10490700.0,8632200.0,4855100.0,2710600.0,1646300.0,,,126700.0,23445400.0,,8176000.0,,17090600.0,5231600.0,,,,,519000.0,63314000.0,,,
2002-02-08,355331200.0,,10158200.0,8101300.0,3095700.0,1729900.0,1613100.0,,,90000.0,19277800.0,,4816600.0,,15573300.0,11151000.0,,,,,136800.0,61283000.0,,,
2002-02-11,398602400.0,,7725800.0,5235100.0,4581200.0,1833800.0,1547600.0,,,109500.0,18792400.0,,4345600.0,,12952700.0,4858600.0,,,,,278400.0,50899600.0,,,
2002-02-12,224280000.0,,9804300.0,6548800.0,3505500.0,2868800.0,1639100.0,,,179100.0,13942500.0,,5406800.0,,7807600.0,8019400.0,,,,,440000.0,44973800.0,,,
2002-02-13,312872000.0,,7262000.0,6342600.0,4061200.0,2332300.0,1115000.0,,,108600.0,16781100.0,,5840600.0,,20457300.0,6663100.0,,,,,445200.0,54168600.0,,,
2002-02-14,260170400.0,,6929300.0,6407600.0,3809800.0,3124100.0,1246700.0,,,191100.0,20453800.0,,8133000.0,,17197200.0,11861500.0,,,,,590400.0,57267000.0,,,
2002-02-15,260187200.0,,6691200.0,6406100.0,4543700.0,3309800.0,1238000.0,,,1204900.0,18366800.0,,5895000.0,,16647400.0,6673900.0,,,,,209800.0,50179800.0,,,
2002-02-19,390258400.0,,7596300.0,7191600.0,5246300.0,4250800.0,2585900.0,,,124400.0,15988100.0,,5455400.0,,13378500.0,5205100.0,,,,,173000.0,52262600.0,,,
2002-02-20,285443200.0,,10832400.0,6210500.0,3032500.0,2853800.0,1969700.0,,,98500.0,29242800.0,,8535400.0,,14369600.0,9315400.0,,,,,223600.0,50492000.0,,,
2002-02-21,446751200.0,,6379600.0,7388200.0,4844900.0,2386700.0,1713600.0,,,53800.0,26288600.0,,6240200.0,,9669400.0,7033700.0,,,,,125200.0,59398400.0,,,
2002-02-22,406476000.0,,4360900.0,6477200.0,4222300.0,4082800.0,2332900.0,,,66000.0,26572900.0,,5481800.0,,25756700.0,6709700.0,,,,,138000.0,71347800.0,,,
2002-02-25,426848800.0,,6487900.0,6287800.0,4330400.0,2567200.0,1045800.0,,,67800.0,17458700.0,,6744800.0,,11513000.0,5469600.0,,,,,581400.0,51832200.0,,,
2002-02-26,260131200.0,,6648600.0,6292200.0,7660900.0,2413600.0,1598600.0,,,53000.0,22346500.0,,8387800.0,,10028100.0,4827500.0,,,,,617800.0,63276200.0,,,
2002-02-27,1030159200.0,,7924700.0,6687300.0,5644500.0,1617000.0,2096800.0,,,104900.0,28597900.0,,5367600.0,,10123500.0,8054400.0,,,,,476800.0,65750000.0,,,
2002-02-28,456937600.0,,15552300.0,6571500.0,8111200.0,1114600.0,1157700.0,,,370200.0,23755400.0,,7986800.0,,8056800.0,5689400.0,,,,,304400.0,68068000.0,,,
2002-03-01,348992000.0,,9413400.0,5851100.0,11850400.0,1983800.0,1132700.0,,,60300.0,26273600.0,,5820000.0,,9530300.0,7146800.0,,,,,798800.0,62115600.0,,,
2002-03-04,348258400.0,,9676700.0,6136000.0,11727200.0,1797700.0,2610700.0,,,49400.0,27184600.0,,6223800.0,,16655600.0,12734500.0,,,,,1309200.0,74464200.0,,,
2002-03-05,274702400.0,,11560800.0,5074100.0,22950300.0,1494300.0,3930000.0,,,102500.0,22718900.0,,10302800.0,,16766900.0,10776700.0,,,,,1001000.0,55926400.0,,,
2002-03-06,226206400.0,,9077100.0,6846800.0,12183300.0,3110300.0,2793100.0,,,57900.0,20143200.0,,6649400.0,,15044900.0,6945600.0,,,,,407200.0,49835400.0,,,
2002-03-07,258249600.0,,7984600.0,6095200.0,10132300.0,2333700.0,1448600.0,,,59800.0,19330800.0,,6917600.0,,12092200.0,9141200.0,,,,,724400.0,58079200.0,,,
2002-03-08,269774400.0,,10421800.0,8359300.0,7193400.0,1513300.0,2040200.0,,,176200.0,19930100.0,,6272800.0,,11721000.0,8543800.0,,,,,343400.0,57701800.0,,,
2002-03-11,262785600.0,,3669800.0,6267700.0,4023300.0,2130400.0,1469400.0,,,76200.0,15621800.0,,5766200.0,,16507800.0,5926800.0,,,,,333600.0,43718200.0,,,
2002-03-12,254055200.0,,5884400.0,4781000.0,5160200.0,1972900.0,1364500.0,,,58000.0,17153600.0,,8249400.0,,13336300.0,6191300.0,,,,,414000.0,66407200.0,,,
2002-03-13,200765600.0,,4123200.0,4111800.0,6106600.0,1656600.0,1855000.0,,,106000.0,17175300.0,,8349000.0,,10128600.0,6233700.0,,,,,758000.0,44387400.0,,,
2002-03-14,217296800.0,,5966100.0,4959500.0,4384200.0,1656500.0,3024700.0,,,119800.0,11168100.0,,7453400.0,,8074400.0,6461900.0,,,,,282200.0,51819600.0,,,
2002-03-15,240900800.0,,11480500.0,9228000.0,5008600.0,1599000.0,2220200.0,,,34000.0,21220100.0,,7108000.0,,11626800.0,6945600.0,,,,,611200.0,69086800.0,,,
2002-03-18,304556000.0,,7752100.0,3554600.0,5373800.0,1047900.0,825000.0,,,70300.0,17548900.0,,4507600.0,,8641100.0,4737300.0,,,,,249400.0,52296800.0,,,
2002-03-19,242345600.0,,7498900.0,5890200.0,3021300.0,3980600.0,1062100.0,,,43200.0,17912000.0,,5169200.0,,7615100.0,3007900.0,,,,,398200.0,36376400.0,,,
2002-03-20,294319200.0,,5090900.0,4633300.0,3291300.0,1890300.0,1168600.0,,,165300.0,17114500.0,,6504600.0,,8460200.0,4364300.0,,,,,483400.0,55235200.0,,,
2002-03-21,616352800.0,,4549000.0,4875100.0,3240900.0,1454400.0,553200.0,,,189700.0,25846800.0,,4794000.0,,6479800.0,4641800.0,,,,,233600.0,46123400.0,,,
2002-03-22,202193600.0,,4039800.0,5365900.0,3117600.0,999400.0,1012900.0,,,135400.0,15235400.0,,6235600.0,,7176700.0,3317800.0,,,,,201600.0,41341400.0,,,
2002-03-25,262830400.0,,4639800.0,4104700.0,5007000.0,2101200.0,713000.0,,,307000.0,17499600.0,,6140200.0,,8444900.0,3807200.0,,,,,358000.0,47752400.0,,,
2002-03-26,257840800.0,,7751100.0,4613000.0,6305400.0,1384700.0,916200.0,,,1369500.0,19947600.0,,9317600.0,,9780000.0,3939900.0,,,,,384200.0,69357200.0,,,
2002-03-27,127702400.0,,5331300.0,7807800.0,4034100.0,5581200.0,715400.0,,,140700.0,19020300.0,,6309600.0,,6541200.0,5280200.0,,,,,380200.0,47318400.0,,,
2002-03-28,108455200.0,,6052300.0,6554000.0,5190600.0,3273300.0,612300.0,,,333800.0,17532900.0,,6954200.0,,6425000.0,9659600.0,,,,,671200.0,43901200.0,,,
2002-04-01,199046400.0,,6293500.0,7336100.0,4861200.0,3117600.0,1394600.0,,,395100.0,17711000.0,,5525400.0,,4588500.0,5675400.0,,,,,206800.0,47010000.0,,,
2002-04-02,203795200.0,,4508500.0,6565300.0,3949200.0,1315600.0,1317500.0,,,96100.0,15669500.0,,4653800.0,,5126800.0,5798800.0,,,,,273600.0,76509400.0,,,
2002-04-03,214530400.0,,5709700.0,6860500.0,3069700.0,1831900.0,842900.0,,,162300.0,25658500.0,,5310200.0,,5978700.0,5480400.0,,,,,189000.0,76931400.0,,,
2002-04-04,338497600.0,,5067900.0,5593900.0,3774700.0,1444400.0,6355200.0,,,80900.0,23549000.0,,6305400.0,,6825900.0,4154600.0,,,,,231600.0,61763800.0,,,
2002-04-05,278348000.0,,8132300.0,4073200.0,3120200.0,1522400.0,1258800.0,,,98300.0,19404900.0,,6408200.0,,5999500.0,5494800.0,,,,,392000.0,50166000.0,,,
2002-04-08,261514400.0,,5160800.0,6260600.0,5154400.0,1534800.0,1269400.0,,,114200.0,16470100.0,,4682600.0,,5735300.0,5320300.0,,,,,253800.0,73389600.0,,,
2002-04-09,191531200.0,,4568600.0,11292500.0,4928200.0,969300.0,894100.0,,,200100.0,15122700.0,,8423800.0,,5537600.0,7244200.0,,,,,293800.0,63413000.0,,,
2002-04-10,224980000.0,,10192900.0,9836100.0,7595800.0,1406500.0,917900.0,,,91200.0,17199300.0,,6366600.0,,9663300.0,10786500.0,,,,,135600.0,75636400.0,,,
2002-04-11,407254400.0,,7707100.0,12628700.0,4849300.0,857900.0,1275700.0,,,428700.0,25453700.0,,8513200.0,,12118300.0,8963000.0,,,,,187000.0,58165800.0,,,
2002-04-12,320241600.0,,4891600.0,9105900.0,2725700.0,1044400.0,1866900.0,,,205600.0,14950600.0,,7470800.0,,6738500.0,4524400.0,,,,,155400.0,52297600.0,,,
2002-04-15,299370400.0,,4155100.0,6913400.0,2713700.0,957600.0,5147300.0,,,110900.0,17394900.0,,4447800.0,,11163000.0,2716400.0,,,,,210000.0,47388800.0,,,
2002-04-16,614577600.0,,5324400.0,10198800.0,3614100.0,1805200.0,3035000.0,,,241800.0,15040900.0,,4594600.0,,14282300.0,7733000.0,,,,,481800.0,51921600.0,,,
